NewApp,Last,Office,Month,County,Year,Day,First
0,Ellisor,MAYNARD,12,San Jacinto,1928,27,John C.
1,Carnes,MERCY,9,San Jacinto,1915,18,Barney B.
1,Robinson,MOUNT HOPE,5,San Jacinto,1884,13,Wm. Y.
0,Carlisle,MOUNT HOPE,11,San Jacinto,1885,3,Joel P.
1,Roark,OAKHURST,5,San Jacinto,1899,27,John R.
0,Ellis,OAKHURST,12,San Jacinto,1900,19,John H.
0,Wyatt,OAKHURST,3,San Jacinto,1902,6,Abner
0,DeuPree,OAKHURST,12,San Jacinto,1903,1,Etta
0,Tabor,OAKHURST,8,San Jacinto,1908,14,Mary E.
0,Bowen,OAKHURST,10,San Jacinto,1925,20,Lizzie
0,Bowen,OAKHURST,1,San Jacinto,1926,30,Letty
0,Clark,OAKHURST,8,San Jacinto,1928,30,Martha
0,Cowart,OAKHURST,10,San Jacinto,1928,22,John Logan
1,Miller,PALMETTO,9,San Jacinto,1904,27,Rufus W.
0,Head,PALMETTO,7,San Jacinto,1909,1,Wm. E.
1,Robinson,POINTBLANK,5,San Jacinto,1884,13,Tod.
0,Robinson,POINTBLANK,6,San Jacinto,1914,5,Aubrey H.
0,Robinson,POINTBLANK,1,San Jacinto,1920,14,Mary G.
1,Johnson,RETTIG,11,San Jacinto,1906,2,Jos. E.
1,Sikes,SAN JACINTO,10,San Jacinto,1906,3,Josh. J.
1,Noble,SHEPHERD,12,San Jacinto,1879,22,Jack B.
2,Stocking,SHEPHERD,8,San Jacinto,1881,17,McL.
0,Low,SHEPHERD,5,San Jacinto,1882,24,S. I.
0,Davison,SHEPHERD,3,San Jacinto,1883,14,Alfred
0,Lilly,SHEPHERD,12,San Jacinto,1890,8,Henry L.
0,Davison,SHEPHERD,8,San Jacinto,1896,26,Mrs. Mary A.
0,Riley,SHEPHERD,1,San Jacinto,1899,19,Jos. T.
0,Tribe,SHEPHERD,12,San Jacinto,1899,2,Chas. E.
0,Fain,SHEPHERD,3,San Jacinto,1906,24,Jesse C.
0,Everitt,SHEPHERD,2,San Jacinto,1925,28,Winnie
1,Staley,STALEY,8,San Jacinto,1913,13,John C.
0,Dolive,STALEY,2,San Jacinto,1915,23,Ed.
0,Embry,STALEY,11,San Jacinto,1921,16,Frank E.
1,Buchschacher,STEPHEN CREEK,12,San Jacinto,1915,20,Nettie
0,Harrell,STEPHEN CREEK,12,San Jacinto,1916,19,Sarah A.
0,Hoot,STEPHEN CREEK,8,San Jacinto,1918,22,Agness V.
0,Hopkins,STEPHEN CREEK,8,San Jacinto,1922,12,Julious R.
1,Anderson,TEDDY,9,San Jacinto,1899,8,Robt. F.
0,Dean,TEDDY,6,San Jacinto,1903,18,John J.
0,Matthews,TEDDY,9,San Jacinto,1913,13,Sherrod Moses
0,Thomas,TEDDY,4,San Jacinto,1918,12,Linnie
0,Brown,TEDDY,6,San Jacinto,1920,11,May Belle
1,Jordan,URBANA,8,San Jacinto,1914,7,Geo. W.
0,Shaw,URBANA,2,San Jacinto,1915,23,Horace H.
0,Curley,URBANA,6,San Jacinto,1916,29,Fred H.
0,Cummings,URBANA,2,San Jacinto,1918,18,Hazel J.
0,Filler,URBANA,9,San Jacinto,1922,6,Mrs. Hazel C.
2,Foster,VELPO,7,San Jacinto,1907,18,John F.
1,Street,WILLOW SPRINGS,12,San Jacinto,1924,11,Lizzie
0,Johnson,WILLOW SPRINGS,9,San Jacinto,1929,4,Eva
1,Shipp,ALGUNA,3,San Patricio,1855,29,Putnam F.
0,Snively,ALGUNA,1,San Patricio,1856,4,Henry F.
0,Snively,ALGUNA,8,San Patricio,1861,5,H. F.
0,Carroll,ALGUNA,4,San Patricio,1863,27,Rufus J.
0,Messor,ALGUNA,8,San Patricio,1866,9,Miss Annie
1,Miller,ANGELITA,4,San Patricio,1907,30,Katie T.
0,Spessard,ANGELITA,8,San Patricio,1907,21,Wm. M.
0,Smith,ANGELITA,11,San Patricio,1914,19,Frank S.
0,Conn,ARANSAS PASS [2],2,San Patricio,1897,12,Stonewall J.
0,Beyett,ARANSAS PASS [2],7,San Patricio,1901,22,John
0,Shomaker,ARANSAS PASS [2],12,San Patricio,1906,27,Chas. W.
0,Tarrant,ARANSAS PASS [2],5,San Patricio,1913,20,S. P.
0,Duphorne,ARANSAS PASS [2],4,San Patricio,1922,10,Roy K.
1,Hardin,CHILTIPIN,9,San Patricio,1870,23,Wm.
1,Aubry,CORPUS CHRISTI,5,San Patricio,1846,22,Wm. P.
1,Brandt,EDROY,10,San Patricio,1914,22,Andrew E.
0,Rainey,EDROY,2,San Patricio,1917,20,Robt. B.
0,Williams,GREGORY,7,San Patricio,1893,17,Cecil F.
0,Miller,GREGORY,2,San Patricio,1914,5,Rufus J.
0,Porter,GREGORY,11,San Patricio,1920,11,Robt. N.
0,Tunnell,GREGORY,10,San Patricio,1926,1,Lucile H.
0,Pape,GREGORY,12,San Patricio,1927,24,Mrs. Lucile H.
1,Brown,HARBOR CITY,6,San Patricio,1913,6,Horace E.
0,Hendrick,HARBOR CITY,1,San Patricio,1917,31,John W.
1,Steadman,INGLESIDE [1],9,San Patricio,1871,29,John
1,Caruthers,INGLESIDE [2],11,San Patricio,1892,30,John I.
0,Williams,INGLESIDE [2],8,San Patricio,1898,20,Rufus J.
0,Williams,INGLESIDE [2],6,San Patricio,1909,24,Cora L.
0,Phelps,INGLESIDE [2],8,San Patricio,1911,30,Cora W.
0,Blaschke,INGLESIDE [2],3,San Patricio,1915,5,Gustav W.
0,Wigley,INGLESIDE [2],8,San Patricio,1929,29,Wm. H.
0,Nelson,INGLESIDE [2],4,San Patricio,1930,4,Priscilla
1,Grove,INWOOD,11,San Patricio,1891,24,Jas. H.
1,Rachal,KALETA,4,San Patricio,1894,14,Frank S.
0,Hunter,KALETA,1,San Patricio,1895,12,Peter A.
0,Willis,KALETA,5,San Patricio,1896,27,Jas. D.
1,Thompson,LA FRUTA,4,San Patricio,1892,29,Jas. C.
0,Jamison,LA FRUTA,12,San Patricio,1893,19,John T.
0,Howard,LA FRUTA,2,San Patricio,1895,27,Ernest E.
0,Myers,MATHIS,12,San Patricio,1891,3,Jos. L.
0,Staples,MATHIS,1,San Patricio,1895,19,Wm. A.
0,Myers,MATHIS,5,San Patricio,1899,22,Anna
0,Gardner,MATHIS,11,San Patricio,1900,26,Jos. F.
0,Matthews,MATHIS,12,San Patricio,1913,22,Betty
0,Ramey,MATHIS,0,San Patricio,0,(Name cg'd by marriage - date not given),Betty
0,Koepsel,MATHIS,8,San Patricio,1923,1,Aug. C.
1,Clark,ODEM,12,San Patricio,1909,10,Jarrad B.
0,Baylor,ODEM,7,San Patricio,1918,8,Claude W.
0,Butler,ODEM,1,San Patricio,1922,25,Ruby E.
0,Wahl,ODEM,6,San Patricio,1925,1,Arthur C.
1,Peak,PALOMAS,12,San Patricio,1891,31,Jas. H.
0,Anderson,PALOMAS,3,San Patricio,1894,16,Chris
1,Willett,PORTLAND,3,San Patricio,1891,9,Walter
0,Clapham,PORTLAND,1,San Patricio,1892,28,John S.
0,Clapham,PORTLAND,1,San Patricio,1892,28,John S.
0,Hesse,PORTLAND,4,San Patricio,1901,24,Edwin E.
0,French,PORTLAND,12,San Patricio,1909,1,Geo. W.
0,Danforth,PORTLAND,3,San Patricio,1915,31,Eliz. R.
0,McGary,PORTLAND,12,San Patricio,1917,27,Mollie
0,Davis,PORTLAND,3,San Patricio,1919,26,John G.
1,Rachal,ROSITA,5,San Patricio,1892,19,Darius C.
1,Howard,SAINT PAUL,12,San Patricio,1910,3,Elard R.
0,McCall,SAINT PAUL,7,San Patricio,1911,20,Robt. T.
0,Willett,SAINT PAUL,10,San Patricio,1914,29,Chas. J.
0,Maxwell,SAINT PAUL,11,San Patricio,1915,11,Ernest J.
0,Grover,SAINT PAUL,8,San Patricio,1917,1,Mary A.
0,Custer,SAINT PAUL,3,San Patricio,1918,7,Jas. C.
0,Shary,SAINT PAUL,3,San Patricio,1919,26,Robt. B.
0,Galloway,SAINT PAUL,12,San Patricio,1925,12,Gertrude C.
1,Ross,SAN PATRICIO,5,San Patricio,1848,17,John
0,McGloin,SAN PATRICIO,8,San Patricio,1850,5,Jas.
0,O'Docharty,SAN PATRICIO,11,San Patricio,1854,8,Wm.
0,Gaffney,SAN PATRICIO,11,San Patricio,1856,18,Owen
0,Gaffney,SAN PATRICIO,3,San Patricio,1862,13,Owen
0,Sullivan,SAN PATRICIO,7,San Patricio,1862,4,Mrs. E. A.
0,Gaffney,SAN PATRICIO,11,San Patricio,1864,30,Owen
0,Sullivan,SAN PATRICIO,6,San Patricio,1866,7,Jos.
0,Ryan,SAN PATRICIO,7,San Patricio,1866,3,Mrs. Catharine
0,Ryan,SAN PATRICIO,1,San Patricio,1868,3,John
0,Coghlan,SAN PATRICIO,7,San Patricio,1868,23,John
0,Ryan,SAN PATRICIO,12,San Patricio,1870,19,John
0,Dougherty,SAN PATRICIO,3,San Patricio,1876,30,Robt.
0,Ryan,SAN PATRICIO,9,San Patricio,1876,21,John
0,Gaffney,SAN PATRICIO,1,San Patricio,1879,14,John
0,Gaffney,SAN PATRICIO,10,San Patricio,1883,29,Jas. O.
0,McKeown,SAN PATRICIO,11,San Patricio,1886,13,Jas.
0,Lewis,SAN PATRICIO,1,San Patricio,1887,24,Stephen J.
0,Towey,SAN PATRICIO,10,San Patricio,1891,2,Hugh
0,Brown,SAN PATRICIO,4,San Patricio,1908,2,Charley
0,O'Docharty,SAN PATRICIO,6,San Patricio,1918,4,Alice
0,O'Docharty,SAN PATRICIO,6,San Patricio,1920,14,Dave J.
1,Caldwell,SHARPSBURGH,3,San Patricio,1874,9,Albert G.
0,Borden,SHARPSBURGH,12,San Patricio,1874,22,Sidney G.
0,Borden,SHARPSBURGH,3,San Patricio,1883,19,Sidney G.
1,Camp,SINTON,12,San Patricio,1888,8,Margaret E.
0,Kelley,SINTON,1,San Patricio,1889,9,Margaret E.
0,Tucker,SINTON,11,San Patricio,1890,20,Timothy
2,Scofield,SINTON,4,San Patricio,1892,11,Louis N.
0,Gaffney,SINTON,10,San Patricio,1901,12,Owen P.
0,Cox,SINTON,3,San Patricio,1902,17,Mrs. Mattie
0,Lewis,SINTON,3,San Patricio,1903,16,L. J.
2,Scofield,SINTON,4,San Patricio,1892,11,Louis N.
0,McGloin,SINTON,11,San Patricio,1905,23,Jas. S.
0,Rachal,SINTON,6,San Patricio,1907,7,Wm. B.
0,Haisley,SINTON,1,San Patricio,1909,13,Waldo E.
0,Williams,SINTON,3,San Patricio,1914,10,Jas. D.
0,Williams,SINTON,1,San Patricio,1920,1,Manton W.
0,Sipes,SINTON,5,San Patricio,1928,31,Susan
1,Warburton,TAFT,5,San Patricio,1904,5,Imogene
0,Hunt,TAFT,2,San Patricio,1905,24,Andrew J.
0,Williams,TAFT,1,San Patricio,1907,4,Almyra L.
0,Mullen,TAFT,11,San Patricio,1924,22,Raymond
0,Mullen,TAFT,5,San Patricio,1927,3,Blanche L.
0,Sparks Jr.,TAFT,1,San Patricio,1928,25,Walter C.
1,Shary,TYNAN,11,San Patricio,1911,14,Arnold J.
1,Yarborough,ALGERITA,8,San Saba,1885,19,Chas. C.
0,Wigzell,ALGERITA,12,San Saba,1885,21,Fred H.
0,Yarborough,ALGERITA,11,San Saba,1887,23,Wm. E.
0,McGregor,ALGERITA,9,San Saba,1888,18,Martha E.
2,Vogel,ALGERITA,4,San Saba,1914,2,Walter T.
0,James,ALGERITA,7,San Saba,1915,8,Thos. C.
0,Jones,ALGERITA,12,San Saba,1916,8,Doc D.
0,Smith,ALGERITA,8,San Saba,1923,2,Joe M.
0,Brown,ALGERITA,1,San Saba,1927,21,Mrs. Willie F.
0,Walker,ALGERITA,10,San Saba,1931,24,Geo. B.
1,Potter,APEX,3,San Saba,1880,9,Warren
1,Moore,BEND,11,San Saba,1879,24,Seth M.
0,Hollis,BEND,0,San Saba,0,I.,Thos.
0,McCoury,BEND,5,San Saba,1891,6,Philip B.
0,Gibson,BEND,12,San Saba,1912,10,Jas. M.
0,Doss,BEND,3,San Saba,1921,8,L. E.
0,Buchanan,BEND,10,San Saba,1922,24,David I.
0,Buchanan,BEND,9,San Saba,1926,13,Maude
1,Ledbetter,BOMAN,3,San Saba,1905,21,J. F.
1,Ledbetter,BOMAR,4,San Saba,1905,18,Jennettie F.
1,Maxwell,BOWSER,12,San Saba,1892,30,Eliza B.
0,Amis,BOWSER,3,San Saba,1893,18,Geo. W.
0,Christmas,BOWSER,10,San Saba,1893,28,Wm. S.
0,Roper,BOWSER,11,San Saba,1894,10,Jessie M.
0,Burton,BOWSER,3,San Saba,1898,14,Wesley
0,Squiers,BOWSER,7,San Saba,1900,11,Thos. F.
0,Rice,BOWSER,2,San Saba,1904,24,Albert P.
0,Lee,BOWSER,4,San Saba,1906,20,Silver Bell
0,Page,BOWSER,10,San Saba,1909,26,John D.
0,Harrison,BOWSER,12,San Saba,1920,17,Canzadie
1,Whitted,BOWSER BEND,6,San Saba,1887,9,Simeon
1,McCoury,CHAPPEL,10,San Saba,1897,18,C. A.
0,Hicks,CHAPPEL,2,San Saba,1898,14,Harvey L.
0,Bennett,CHAPPEL,9,San Saba,1898,28,Ellis W.
0,Ray,CHAPPEL,5,San Saba,1900,7,Lewis R.
0,Keeney,CHAPPEL,4,San Saba,1906,20,Isaac W.
0,Kring,CHAPPEL,8,San Saba,1907,24,Ruthie A.
0,Litten,CHAPPEL,11,San Saba,1909,18,Nannie A.
0,Jones,CHAPPEL,8,San Saba,1910,8,Josephine
0,Harris,CHAPPEL,9,San Saba,1911,8,Jos.
0,Byrd,CHAPPEL,5,San Saba,1914,8,Levi H.
0,January,CHAPPEL,6,San Saba,1915,30,Claborn P.
2,Harrell,CHAPPEL,11,San Saba,1918,27,Joab B.
0,Allen,CHAPPEL,5,San Saba,1926,7,Aron M.
0,Keeney,CHAPPEL,9,San Saba,1928,22,Ervin D.
1,Williams,CHEROKEE,8,San Saba,1861,19,John R.
0,Hanna,CHEROKEE,6,San Saba,1869,15,Eliz.
0,Handshy,CHEROKEE,6,San Saba,1871,9,Wm. O.
0,Chick,CHEROKEE,9,San Saba,1878,16,Ellen I.
0,Hart,CHEROKEE,7,San Saba,1879,22,Jas. S.
0,Ottinger,CHEROKEE,4,San Saba,1890,3,Alice I.
0,Ottinger,CHEROKEE,7,San Saba,1892,8,Sarah O.
0,Ottinger,CHEROKEE,8,San Saba,1892,10,Margaret E.
0,Reeves,CHEROKEE,8,San Saba,1896,12,Mrs. Margaret R.
0,Ottinger,CHEROKEE,5,San Saba,1898,12,Sarah O.
0,Behrns,CHEROKEE,6,San Saba,1898,2,Sarah O.
0,Burke,CHEROKEE,1,San Saba,1920,28,Graves
0,Calhoun,FREDONIA,5,San Saba,1882,18,John C.
1,Hudson,HALL,9,San Saba,1911,14,Wm. N.
0,Johnson,HALL,1,San Saba,1913,23,Willie R.
0,Gooch,HALL,9,San Saba,1915,20,Louis R.
0,Lively,HALL,5,San Saba,1924,7,Geo. Y.
0,Darnell,HALL,1,San Saba,1926,5,John C.
1,Matlock,HOLT,6,San Saba,1900,25,J. L.
0,Harmon,HOLT,9,San Saba,1900,6,Fannie
0,Stoner,HOLT,6,San Saba,1902,12,Jas. L.
0,Keeling,HOLT,9,San Saba,1907,6,John J.
0,Hyde,HOLT,1,San Saba,1908,25,Pleasant D.
0,Stoner,HOLT,11,San Saba,1909,9,Jas. L.
0,Sykes,HOLT,9,San Saba,1912,7,Newton C.
0,Stoner,HOLT,8,San Saba,1913,2,Jas. L.
1,Kenney,KEENEY'S,11,San Saba,1879,24,Geo.
1,Turner,KNOB,5,San Saba,1887,13,Jas. R.
1,Locker,LOCKER,6,San Saba,1899,15,Thos. H.
0,Willis,LOCKER,12,San Saba,1906,19,Jos. E.
0,Reavis,LOCKER,4,San Saba,1909,27,Andrew J.
0,Coffey,LOCKER,12,San Saba,1912,10,Jesse B.
0,Johnson,LOCKER,1,San Saba,1914,30,Ella E.
0,Smith,LOCKER,5,San Saba,1915,24,Henrietta
0,Hitt,LOCKER,10,San Saba,1917,4,Melvin E.
0,Coffey,LOCKER,11,San Saba,1919,4,Jonah F.
0,Williams,LOCKER,4,San Saba,1920,26,Benj. F.
0,Shelton,LOCKER,4,San Saba,1922,4,Chas. L.
0,Maxcey,LOCKER,5,San Saba,1925,20,Hervy R.
0,Cummings,LOCKER,1,San Saba,1926,10,Thos.
1,Maxwell,MAXWELTON,4,San Saba,1907,26,Benj. C.
0,Maxwell,MAXWELTON,10,San Saba,1909,2,Sallie V.
0,Williams,MAXWELTON,1,San Saba,1911,25,Edna
0,Maxwell,MAXWELTON,5,San Saba,1916,10,Marion M.
0,Vaughan,MILBURN,10,San Saba,1878,9,J. S.
0,Garner,MILBURN,11,San Saba,1878,11,Jas.
0,Janney,MILBURN,1,San Saba,1880,29,Fleming
0,Alverson,MILBURN,6,San Saba,1880,8,Andrew J.
0,Fetter,MILBURN,2,San Saba,1880,20,Fred H.
0,Fetter,MILBURN,5,San Saba,1884,7,Mrs. Mollie E.
0,Winebrenner,MILBURN,8,San Saba,1884,5,Wm. H.
0,Randol,MILBURN,5,San Saba,1885,4,Frank A.
1,Foster,PONY,3,San Saba,1894,30,John W.
1,Lewis,RED BLUFF,4,San Saba,1875,1,Stephen M.
0,Carl,RED BLUFF,12,San Saba,1877,5,John S.
0,Carl,RED BLUFF,1,San Saba,1878,2,Simeon J.
1,Self,RICHARDS,1,San Saba,1891,10,Sabina A.
0,Brown,RICHLAND SPRINGS,7,San Saba,1879,14,Newton C.
0,Carter,RICHLAND SPRINGS,12,San Saba,1879,29,Joshua J.
0,Johnson,RICHLAND SPRINGS,5,San Saba,1881,10,Peter N.
0,Carter,RICHLAND SPRINGS,4,San Saba,1886,30,Joshua J.
1,Murray,SAN SABA,5,San Saba,1857,5,Wiley T.
0,Murray,SAN SABA,8,San Saba,1861,13,Wiley T.
0,Ketchum,SAN SABA,2,San Saba,1862,8,Theodore
0,Mulkey,SAN SABA,4,San Saba,1863,10,Jonath
0,Wadsworth,SAN SABA,11,San Saba,1864,5,Martin H.
0,Rogan,SAN SABA,4,San Saba,1873,9,Jas. C.
0,Melton,SAN SABA,10,San Saba,1874,12,Wm. T.
0,Brown,SAN SABA,2,San Saba,1877,9,J. Frazier
0,Baker,SAN SABA,3,San Saba,1877,8,John W.
0,Hayworth,SAN SABA,6,San Saba,1883,22,Ashery B.
0,Hill,SAN SABA,9,San Saba,1889,6,Andrew R.
0,Ketchum,SAN SABA,9,San Saba,1893,8,Henry
0,Hill,SAN SABA,8,San Saba,1897,7,Andrew R.
0,Kelley,SAN SABA,2,San Saba,1914,20,John
0,Longley,SAN SABA,6,San Saba,1915,9,Jas. W.
0,Hill,SAN SABA,12,San Saba,1921,31,Andrew R.
0,Carson,SAN SABA,8,San Saba,1922,10,John E.
0,Lidstone,SAN SABA,4,San Saba,1927,15,Nicholas K.
0,Sanderson,SAN SABA,9,San Saba,1929,30,Lena G.
0,Hall,SAN SABA,5,San Saba,1930,29,Frank B.
1,Sloan,SLOAN,6,San Saba,1894,15,Jas. A.
0,Ballerd,SLOAN,5,San Saba,1900,15,Hallett
0,Ransom,SLOAN,2,San Saba,1901,6,Looney T.
1,Crouch,VELMA,7,San Saba,1899,5,Wm. J.
1,Gray,ELDORADO,7,Schleicher,1895,20,Willie L.
0,Silliman,ELDORADO,12,Schleicher,1904,6,Elton R.
0,Lohman,ELDORADO,7,Schleicher,1909,26,Adolph
0,Ramsay,ELDORADO,2,Schleicher,1916,1,Walter N.
0,Atkins,ELDORADO,12,Schleicher,1928,20,Alfred J.
1,Taylor,GWYNN,9,Schleicher,1888,22,Jas. B.
1,Smith,KAFFIR,12,Schleicher,1915,8,Wm. M.
1,Stone,LAMESA,10,Schleicher,1900,17,Cora L.
1,Champie,MAYER,6,Schleicher,1904,29,Jas. A.
0,Sharp,MAYER,4,Schleicher,1910,23,Hiram E.
1,Ake,RUDD,7,Schleicher,1898,13,Wm. D.
0,Ake,RUDD,9,Schleicher,1914,18,Alice
1,Williams,THORPE,8,Schleicher,1907,30,Wm. H.
1,Hill,TIERRA ALTA,6,Schleicher,1924,4,Ella M.
1,West,VERAND,6,Schleicher,1892,4,Chas. C.
1,Guinn,AFRA,5,Scurry,1894,23,Martha
0,Bailey,AFRA,8,Scurry,1895,23,Jas. M.
0,Snuffer,AFRA,10,Scurry,1903,27,Emma C.
1,Gray,ARAH,10,Scurry,1907,9,Eugene W.
0,Moore,ARAH,1,Scurry,1911,6,Ennis C.
0,Bean,ARAH,5,Scurry,1911,19,J. L.
0,Reid,ARAH,12,Scurry,1913,3,Willie B.
0,Sears,ARAH,7,Scurry,1915,19,Irene
0,Chapman,ARAH,10,Scurry,1918,7,Ethel
0,Sears,ARAH,5,Scurry,1928,14,Floyd D.
0,Chapman,ARAH,5,Scurry,1930,27,Mary Ellen
1,Davis,BIDDLE,10,Scurry,1902,27,Benj. F.
-1,Snuffer,CAMP SPRINGS,2,Scurry,1904,3,Emma C.
0,Snuffer,CAMP SPRINGS,2,Scurry,1908,15,John C.
0,Bailey,CAMP SPRINGS,2,Scurry,1912,6,Jas. M.
0,Basham,CAMP SPRINGS,3,Scurry,1930,3,Eloie
1,Aucutt,DARK,6,Scurry,1894,12,Frank
0,Scales,DARK,4,Scurry,1898,15,Horace E.
0,Spindle,DARK,7,Scurry,1898,8,Thos. M.
1,Smith,DERMOTT,12,Scurry,1902,2,Wm. H. H.
0,Edmonson,DERMOTT,3,Scurry,1910,25,Luther
0,Edmonson,DERMOTT,2,Scurry,1926,20,Aubry N.
1,Sears,DOCK,1,Scurry,1893,7,John D.
0,Johnson,DOCK,4,Scurry,1893,11,Obadiah S.
1,Dunn,DUNN,9,Scurry,1890,19,Alonzo T.
0,Anderson,DUNN,6,Scurry,1898,21,Isaac N.
0,West,DUNN,12,Scurry,1901,19,Wm. R.
0,West,DUNN,9,Scurry,1902,27,Mary E.
0,Richardson,DUNN,12,Scurry,1903,21,Geo. N.
0,Wescott,DUNN,12,Scurry,1907,20,Claud H.
0,Worley,DUNN,9,Scurry,1918,3,Jesse E.
0,Lay,DUNN,3,Scurry,1921,8,Wm. J.
0,Worley,DUNN,2,Scurry,1925,24,Mabel M.
0,Parker,DUNN,2,Scurry,1926,16,Ellis P.
0,Ross,DUNN,3,Scurry,1927,4,Carrie
0,Hanson,DUNN,5,Scurry,1927,2,Marvin H.
0,Ross,DUNN,2,Scurry,1928,15,Carrie
1,Boles,FLUVANNA,1,Scurry,1908,7,Ed. A.
0,Beaver,FLUVANNA,2,Scurry,1915,3,Lewis F.
-2,Leverett,FOCH,12,Scurry,1918,31,Dero S.
1,Priddy,GYRAL,5,Scurry,1892,3,Jas. B.
2,McCall,HERMLEIGH,3,Scurry,1907,29,Geo. W.
0,Miller,HERMLEIGH,7,Scurry,1908,24,Annie H.
0,Wellborn,HERMLEIGH,3,Scurry,1909,5,David A.
0,Wellborn,HERMLEIGH,12,Scurry,1910,19,Ethel
0,Leverett,HERMLEIGH,4,Scurry,1914,9,Dero S.
-1,Leverett,HERMLEIGH,12,Scurry,1920,16,Dero S.
0,Vernon,HERMLEIGH,4,Scurry,1922,20,Alfred R.
0,Louder,HERMLEIGH,7,Scurry,1924,6,Wm. E.
0,Vernon,HERMLEIGH,8,Scurry,1924,1,Mary P.
1,Hudnall,HUD,7,Scurry,1901,8,Jas. B.
1,Cummings,INADALE,5,Scurry,1924,31,Egan N.
0,Wells,INADALE,2,Scurry,1929,20,Mamie A.
1,Green,IRA,2,Scurry,1899,28,Ira N.
0,Turner,IRA,1,Scurry,1901,15,Pleasant B.
0,Knox,IRA,7,Scurry,1906,27,Martin E.
0,Rhoades,IRA,11,Scurry,1914,3,Abner
0,Taylor,IRA,9,Scurry,1920,27,Henry E.
1,Sloan,KNAPP,3,Scurry,1891,11,Mary A.
0,Von Roeder,KNAPP,10,Scurry,1912,26,Herman
0,Huddleston,KNAPP,6,Scurry,1916,17,J. W.
0,Huddleston,KNAPP,12,Scurry,1927,31,Wright A.
1,McGregor,LIGHT,6,Scurry,1899,26,Dugald C.
0,Boles,LIGHT,10,Scurry,1903,14,Ed. A.
1,Peters,LINK,12,Scurry,1908,24,C. S.
0,Sholty,LINK,1,Scurry,1911,9,Oliver N.
1,Pryor,MAIZE,9,Scurry,1890,26,Mrs. A. Z.
0,Prior,MAIZE,1,Scurry,1891,15,Mary M. F.
0,Shiflett,MAIZE,6,Scurry,1893,2,Permelia
1,Lane,PYRON,7,Scurry,1901,3,Abner D.
0,Patterson,PYRON,2,Scurry,1904,18,Jas. H.
0,Patterson,PYRON,12,Scurry,1906,28,Elzia C.
0,Sanders,PYRON,4,Scurry,1907,18,Wm. A.
0,Adams,PYRON,6,Scurry,1908,18,John H.
0,Adams,PYRON,5,Scurry,1914,5,Joe
1,Fairley,SHARON,9,Scurry,1906,18,David T.
0,Gatiff,SHARON,3,Scurry,1909,31,Geo. M.
0,Lewis,SHARON,7,Scurry,1909,28,Francis M.
1,Patterson,SNYDER,11,Scurry,1883,21,Houston B.
0,Wellborn,SNYDER,12,Scurry,1885,21,Chas. H.
0,Bunker,SNYDER,1,Scurry,1890,25,Andrew
0,Marable,SNYDER,1,Scurry,1894,31,Thos. E.
0,Nelson,SNYDER,4,Scurry,1898,30,Isham H.
0,Nelson,SNYDER,4,Scurry,1908,2,Nate
0,Barnes,SNYDER,6,Scurry,1913,5,E. B.
0,Womack,SNYDER,5,Scurry,1922,19,Benj. F.
0,Anderson,SNYDER,2,Scurry,1931,4,Gladys M.
1,Rea,WHEAT,9,Scurry,1890,19,Columbus L.
0,Thomas,WHEAT,6,Scurry,1891,18,Minerva
0,Rea,WHEAT,10,Scurry,1893,16,Buckner Y.
0,Miller,WHEAT,2,Scurry,1895,1,Wm. B.
0,Thomas,WHEAT,6,Scurry,1898,21,Minerva
0,McCall,WHEAT,12,Scurry,1901,19,Geo. W.
0,Hazlewood,WINSTON,5,Scurry,1906,2,David C.
0,Anderson,WINSTON,9,Scurry,1906,7,Isaac N.
0,Northcutt,WINSTON,3,Scurry,1907,18,Hawkins
0,Bills,WINSTON,7,Scurry,1907,11,Thos. H.
1,Jacobs,ALBANY,8,Shackelford,1876,1,Henry C.
0,Shields,ALBANY,2,Shackelford,1877,12,Geo. J.
0,Woody,ALBANY,4,Shackelford,1878,2,Wm. M.
0,Crow,ALBANY,12,Shackelford,1880,13,Geo. W.
0,Jacobs,ALBANY,1,Shackelford,1882,9,F. B.
0,Coons,ALBANY,11,Shackelford,1886,27,Robertson I.
0,Taylor,ALBANY,8,Shackelford,1889,29,Jos. C.
0,Manning,ALBANY,7,Shackelford,1893,19,Edmund R.
0,Palm,ALBANY,10,Shackelford,1897,12,Henry
0,Sterrett,ALBANY,1,Shackelford,1906,23,Frank K.
0,Sterrett,ALBANY,4,Shackelford,1923,5,Roberta G.
1,Patterson,BATTLE CREEK,11,Shackelford,1879,24,John F.
0,Hawkins,BATTLE CREEK,12,Shackelford,1879,9,Wm. E.
1,Roberts,CHIMNEY,1,Shackelford,1880,19,Jesse C.
1,Simpson,FORT GRIFFIN,3,Shackelford,1869,17,John C.
0,Henrie,FORT GRIFFIN,12,Shackelford,1870,20,Geo. W.
0,Hick,FORT GRIFFIN,3,Shackelford,1872,20,Wm. H.
0,Conrad,FORT GRIFFIN,6,Shackelford,1876,30,Frank E.
0,Davis,FORT GRIFFIN,12,Shackelford,1881,16,Thos. E.
0,Wilhelm,FORT GRIFFIN,10,Shackelford,1883,11,Geo.
0,Wilhelm,FORT GRIFFIN,5,Shackelford,1885,4,Mrs. Lulu
0,Bledsoe,FORT GRIFFIN,9,Shackelford,1886,16,Wm. E.
