NewApp,Last,Office,Month,County,Year,Day,First,Date,EndDate,Duration,AppointingPresident,AppointingPresidentIndex,DismissingPresident,DismissingPresidentIndex,EndType
0,Holley,ROANE,4,Navarro,1920,17,Ulva R.,4/17/1920,5/10/1921,388,Wilson2,23,Harding,24,0
0,Curry,ROANE,5,Navarro,1921,10,Olen,5/10/1921,na,na,Harding,24,na,na,na
1,Payne,RODNEY,10,Navarro,1891,6,Moses P.,10/6/1891,7/14/1902,3933,Harrison,15,Roosevelt1,19,0
0,Smith,RODNEY,7,Navarro,1902,14,Phillip R.,7/14/1902,2/2/1903,203,Roosevelt1,19,Roosevelt1,19,0
0,Grice,RODNEY,2,Navarro,1903,2,Jas. H.,2/2/1903,9/30/1904,606,Roosevelt1,19,Roosevelt1,19,1
1,Ingram,RURAL SHADE,6,Navarro,1858,30,Washington,6/30/1858,12/28/1861,1277,Buchanan,5,Lincoln1,6,0
0,Ingram,RURAL SHADE,12,Navarro,1861,28,Washington,12/28/1861,8/10/1866,1686,Lincoln1,6,Johnson,8,0
0,Clements,RURAL SHADE,8,Navarro,1866,10,Jacob A. A. L.,8/10/1866,7/22/1873,2538,Johnson,8,Grant2,10,0
0,Ingram Sr.,RURAL SHADE,7,Navarro,1873,22,Washington,7/22/1873,11/9/1880,2667,Grant2,10,Hayes,11,0
0,Ingram,RURAL SHADE,11,Navarro,1880,9,Wm. D.,11/9/1880,12/14/1881,400,Hayes,11,Arthur,13,0
0,Ingram,RURAL SHADE,12,Navarro,1881,14,Jas.,12/14/1881,2/20/1888,2259,Arthur,13,Cleveland1,14,0
0,Mitchell,RURAL SHADE,2,Navarro,1888,20,David J.,2/20/1888,5/21/1888,91,Cleveland1,14,Cleveland1,14,0
0,Quinn,RURAL SHADE,5,Navarro,1888,21,Alphonso B.,5/21/1888,1/22/1890,611,Cleveland1,14,Harrison,15,0
0,Sears,RURAL SHADE,1,Navarro,1890,22,John J.,1/22/1890,2/17/1892,756,Harrison,15,Harrison,15,0
0,McGill,RURAL SHADE,2,Navarro,1892,17,Thos. J.,2/17/1892,1/18/1896,1431,Harrison,15,Cleveland2,16,0
0,Mooney,RURAL SHADE,1,Navarro,1896,18,Aug. K.,1/18/1896,12/1/1899,1413,Cleveland2,16,McKinley,17,0
0,McConnico,RURAL SHADE,12,Navarro,1899,1,Jas. W.,12/1/1899,1/31/1901,426,McKinley,17,McKinley,17,0
0,Rowe,RURAL SHADE,1,Navarro,1901,31,Kit W.,1/31/1901,5/3/1905,1553,McKinley,17,Roosevelt2,20,0
0,Bruner,RURAL SHADE,5,Navarro,1905,3,Willie L.,5/3/1905,11/10/1905,191,Roosevelt2,20,Roosevelt2,20,0
0,McCall,RURAL SHADE,11,Navarro,1905,10,Martin L.,11/10/1905,5/12/1909,1279,Roosevelt2,20,Taft,21,0
0,Ware,RURAL SHADE,5,Navarro,1909,12,Robt. S.,5/12/1909,3/7/1911,664,Taft,21,Taft,21,0
0,Brewster,RURAL SHADE,3,Navarro,1911,7,John T.,3/7/1911,2/29/1912,359,Taft,21,Taft,21,1
1,Mills,RUSH CREEK,6,Navarro,1858,30,N. J.,6/30/1858,9/3/1858,65,Buchanan,5,Buchanan,5,1
2,Berry,RUSH CREEK,7,Navarro,1859,5,Beverly M.,7/5/1859,8/5/1861,762,Buchanan,5,Lincoln1,6,0
0,Berry,RUSH CREEK,8,Navarro,1861,5,B. M.,8/5/1861,1/19/1862,167,Lincoln1,6,Lincoln1,6,0
0,Gibson,RUSH CREEK,3,Navarro,1862,20,John S.,3/20/1862,8/3/1866,1597,Lincoln1,6,Johnson,8,0
0,Taylor,RUSH CREEK,1,Navarro,1862,19,Wm. W.,1/19/1862,3/20/1862,60,Lincoln1,6,Lincoln1,6,0
0,Whatley,RUSH CREEK,8,Navarro,1866,3,John,8/3/1866,na,na,Johnson,8,na,na,na
1,Green,RYAN,10,Navarro,1884,31,Jas. W. X.,10/31/1884,6/11/1886,588,Arthur,13,Cleveland1,14,1
1,Hill,SPRING HILL,11,Navarro,1849,5,Geo. W.,11/5/1849,4/10/1852,887,Taylor,2,Fillmore,3,0
0,Matthews,SPRING HILL,4,Navarro,1852,10,Robt. H.,4/10/1852,2/26/1857,1783,Fillmore,3,Pierce,4,0
0,Saunders,SPRING HILL,2,Navarro,1857,26,Jas. R.,2/26/1857,8/3/1858,523,Pierce,4,Buchanan,5,0
0,Younger,SPRING HILL,8,Navarro,1858,3,Robt. A.,8/3/1858,8/5/1861,1098,Buchanan,5,Lincoln1,6,0
0,Younger,SPRING HILL,8,Navarro,1861,5,Robt. A.,8/5/1861,6/16/1862,315,Lincoln1,6,Lincoln1,6,0
0,Wright,SPRING HILL,6,Navarro,1862,16,And. H.,6/16/1862,8/9/1866,1515,Lincoln1,6,Johnson,8,0
0,Hanson,SPRING HILL,8,Navarro,1866,9,Andrew,8/9/1866,1/20/1868,529,Johnson,8,Johnson,8,0
0,Lee,SPRING HILL,1,Navarro,1868,20,Elias,1/20/1868,9/9/1868,233,Johnson,8,Johnson,8,1
2,Ward,SPRING HILL,6,Navarro,1869,15,Elijah J.,6/15/1869,5/5/1879,3611,Grant1,9,Hayes,11,0
0,Johnson,SPRING HILL,5,Navarro,1879,5,Jerry M.,5/5/1879,1/25/1882,996,Hayes,11,Arthur,13,1
1,Chapman,STANSELL,12,Navarro,1901,19,John T.,12/19/1901,3/2/1903,438,Roosevelt1,19,Roosevelt1,19,0
0,Hill,STANSELL,3,Navarro,1903,2,Thos. N.,3/2/1903,9/30/1903,212,Roosevelt1,19,Roosevelt1,19,1
1,Coffey,SWITCH,8,Navarro,1919,11,Geo. C.,8/11/1919,6/8/1922,1032,Wilson2,23,Harding,24,0
0,Bittner,SWITCH,6,Navarro,1922,8,Albert E.,6/8/1922,9/22/1923,471,Harding,24,Coolidge,25,0
0,Boudreau,TAOS,2,Navarro,1854,18,Arsene D.,2/18/1854,6/17/1856,850,Pierce,4,Pierce,4,0
0,Wade,TAOS,6,Navarro,1856,17,Telemachus W.,6/17/1856,8/18/1858,792,Pierce,4,Buchanan,5,0
0,Melton,TAOS,8,Navarro,1858,18,Jesse M.,8/18/1858,10/31/1860,805,Buchanan,5,Buchanan,5,0
0,Witherspoon,TAOS,10,Navarro,1860,31,A. A.,10/31/1860,1/8/1861,69,Buchanan,5,Buchanan,5,0
0,Elston,TAOS,1,Navarro,1861,8,John C.,1/8/1861,8/1/1866,2031,Buchanan,5,Johnson,8,0
0,Thompson,TAOS,8,Navarro,1866,1,Lee C.,8/1/1866,5/20/1870,1388,Johnson,8,Grant1,9,1
1,Monts,TUPELO,2,Navarro,1901,21,Wm. A.,2/21/1901,11/30/1906,2108,McKinley,17,Roosevelt2,20,1
1,Whatley,WADEVILLE,8,Navarro,1871,30,John,8/30/1871,3/11/1872,194,Grant1,9,Grant1,9,1
2,Daniel,WADEVILLE,5,Navarro,1872,2,Theophilus S.,5/2/1872,2/9/1874,648,Grant1,9,Grant2,10,0
0,Day,WADEVILLE,2,Navarro,1874,9,Saunders P.,2/9/1874,5/26/1882,3028,Grant2,10,Arthur,13,0
1,Curb,WAINWRIGHT,7,Navarro,1898,25,Ella,7/25/1898,5/9/1899,288,McKinley,17,McKinley,17,1
1,Harlas,WHITE ROCK,5,Navarro,1852,26,Henry T.,5/26/1852,4/12/1862,3608,Fillmore,3,Lincoln1,6,1
0,Anderson,WINKLER,6,Navarro,1909,30,Wm. D.,6/30/1909,6/14/1913,1445,Taft,21,Wilson1,22,1
2,Roney,WINKLER,1,Navarro,1914,30,Julia,1/30/1914,9/22/1916,966,Wilson1,22,Wilson1,22,0
0,Anderson,WINKLER,9,Navarro,1916,22,Wm. D.,9/22/1916,8/9/1918,686,Wilson1,22,Wilson2,23,0
0,Walker,WINKLER,8,Navarro,1918,9,Wm. H.,8/9/1918,10/27/1920,810,Wilson2,23,Wilson2,23,0
0,Demoss,WINKLER,10,Navarro,1920,27,Leta,10/27/1920,7/22/1921,268,Wilson2,23,Harding,24,0
0,Bryan,WINKLER,7,Navarro,1921,22,Myrtle J.,7/22/1921,2/23/1922,216,Harding,24,Harding,24,0
0,Anderson,WINKLER,2,Navarro,1922,23,Wm. D.,2/23/1922,10/27/1923,611,Harding,24,Coolidge,25,0
0,Bigham,WINKLER,10,Navarro,1923,27,Louissa,10/27/1923,4/18/1925,539,Coolidge,25,Hoover,26,0
0,Gregory,WINKLER,4,Navarro,1925,18,Birdie E.,4/18/1925,na,na,Hoover,26,na,na,na
1,Sullivan,ADSUL,3,Newton,1907,6,Jas. K.,3/6/1907,9/26/1908,570,Roosevelt2,20,Roosevelt2,20,0
0,Mars,ADSUL,9,Newton,1908,26,Geo. C.,9/26/1908,11/27/1909,427,Roosevelt2,20,Taft,21,0
0,Adams,ADSUL,11,Newton,1909,27,Geo. S.,11/27/1909,1/31/1911,430,Taft,21,Taft,21,1
1,Coleman,AUTREYVILLE,4,Newton,1910,23,Jas. J.,4/23/1910,3/15/1911,326,Taft,21,Taft,21,1
2,Godbold,AUTREYVILLE,12,Newton,1911,18,Huger W.,12/18/1911,na,na,Taft,21,na,na,na
1,McFarland,BELGRADE,9,Newton,1860,1,T. S.,9/1/1860,7/12/1861,314,Buchanan,5,Lincoln1,6,0
0,McFarland,BELGRADE,7,Newton,1861,12,T. S.,7/12/1861,11/5/1864,1212,Lincoln1,6,Lincoln1,6,0
0,Wilson,BELGRADE,11,Newton,1864,5,Rev. Francis,11/5/1864,11/5/1866,730,Lincoln1,6,Johnson,8,1
2,Wilson,BELGRADE,10,Newton,1879,27,Margaret J.,10/27/1879,4/29/1885,2011,Hayes,11,Cleveland1,14,0
0,Wilson,BELGRADE,4,Newton,1885,29,Henry F.,4/29/1885,4/14/1906,7654,Cleveland1,14,Roosevelt2,20,1
3,Snider,BELGRADE,1,Newton,1910,13,Asbury D.,1/13/1910,1/29/1915,1842,Taft,21,Wilson1,22,0
0,Casey,BELGRADE,1,Newton,1915,29,Robt. B.,1/29/1915,10/9/1920,2080,Wilson1,22,Wilson2,23,0
0,Cochran,BELGRADE,10,Newton,1920,9,Henry H.,10/9/1920,na,na,Wilson2,23,na,na,na
1,Perkins,BILOEPI,5,Newton,1907,20,E. Leroy,5/20/1907,na,na,Roosevelt2,20,na,na,na
1,Lawhon,BILOXI,12,Newton,1849,17,John C.,12/17/1849,7/3/1851,563,Taylor,2,Fillmore,3,0
0,Cochran,BILOXI,7,Newton,1851,3,Martin B.,7/3/1851,9/24/1852,449,Fillmore,3,Fillmore,3,1
2,Weatherred,BILOXI,12,Newton,1853,13,Wm. C.,12/13/1853,11/28/1855,715,Pierce,4,Pierce,4,0
0,Wingate,BILOXI,11,Newton,1855,28,David R.,11/28/1855,9/1/1856,278,Pierce,4,Pierce,4,0
0,Price,BILOXI,9,Newton,1856,1,Francis P.,9/1/1856,9/1/1860,1461,Pierce,4,Buchanan,5,0
1,Morrison,BLEAKWOOD,11,Newton,1867,20,Ed. P.,11/20/1867,10/20/1871,1430,Johnson,8,Grant1,9,0
0,McFarland,BLEAKWOOD,10,Newton,1871,20,Miss Ann E.,10/20/1871,6/2/1875,1321,Grant1,9,Grant2,10,0
0,McFarland,BLEAKWOOD,6,Newton,1875,2,Robt. E.,6/2/1875,9/6/1875,96,Grant2,10,Grant2,10,1
2,McFarland,BLEAKWOOD,10,Newton,1875,28,Miss Mary J.,10/28/1875,3/5/1879,1224,Grant2,10,Hayes,11,0
0,McFarland,BLEAKWOOD,3,Newton,1879,5,T. S.,3/5/1879,4/1/1879,27,Hayes,11,Hayes,11,1
3,VanMeter,BLEAKWOOD,7,Newton,1879,28,Benj. F.,7/28/1879,4/18/1881,630,Hayes,11,Garfield,12,0
0,McFarland,BLEAKWOOD,4,Newton,1881,18,R. E.,4/18/1881,6/2/1881,45,Garfield,12,Garfield,12,0
0,Lee,BLEAKWOOD,6,Newton,1881,2,Jesse,6/2/1881,9/25/1889,3037,Garfield,12,Harrison,15,0
0,Lee,BLEAKWOOD,9,Newton,1889,25,Moses J.,9/25/1889,8/8/1893,1413,Harrison,15,Cleveland2,16,0
0,Lee,BLEAKWOOD,8,Newton,1893,8,David J.,8/8/1893,11/27/1895,841,Cleveland2,16,Cleveland2,16,1
4,Wilson,BLEAKWOOD,10,Newton,1909,26,John K.,10/26/1909,3/26/1914,1612,Taft,21,Wilson1,22,0
0,Derrough,BLEAKWOOD,3,Newton,1914,26,Allen A.,3/26/1914,3/16/1917,1086,Wilson1,22,Wilson2,23,0
0,Windham,BLEAKWOOD,3,Newton,1917,16,Rufus H.,3/16/1917,8/28/1919,895,Wilson2,23,Wilson2,23,0
0,Jones,BLEAKWOOD,8,Newton,1919,28,Henry C.,8/28/1919,12/31/1923,1586,Wilson2,23,Coolidge,25,0
0,Lewis,BLEAKWOOD,12,Newton,1923,31,Wm. M.,12/31/1923,1/14/1925,380,Coolidge,25,Coolidge,25,0
0,Lee,BLEAKWOOD,1,Newton,1925,14,J. Harris,1/14/1925,na,na,Coolidge,25,na,na,na
1,Gilchrist,BON WIER,12,Newton,1906,1,John Q.,12/1/1906,na,na,Roosevelt2,20,na,na,na
1,Burke,BURKEVILLE,10,Newton,1847,27,John R.,10/27/1847,10/6/1853,2171,Polk,1,Pierce,4,0
0,Hall,BURKEVILLE,10,Newton,1853,6,John A.,10/6/1853,12/17/1859,2263,Pierce,4,Buchanan,5,0
0,Stark,BURKEVILLE,12,Newton,1859,17,John T.,12/17/1859,7/12/1861,573,Buchanan,5,Lincoln1,6,0
0,Stark,BURKEVILLE,7,Newton,1861,12,John T.,7/12/1861,10/22/1864,1198,Lincoln1,6,Lincoln1,6,0
0,Ford,BURKEVILLE,10,Newton,1864,22,David,10/22/1864,11/5/1866,744,Lincoln1,6,Johnson,8,1
0,Ford,BURKEVILLE,1,Newton,1867,5,David,1/5/1867,4/19/1867,104,Johnson,8,Johnson,8,0
0,Gilbreth,BURKEVILLE,4,Newton,1867,19,Jas. Y.,4/19/1867,8/15/1867,118,Johnson,8,Johnson,8,0
0,Brailsford,BURKEVILLE,9,Newton,1868,29,Wm. L.,9/29/1868,10/14/1869,380,Johnson,8,Grant1,9,0
0,Brooke,BURKEVILLE,10,Newton,1869,14,John C.,10/14/1869,6/11/1873,1336,Grant1,9,Grant2,10,0
0,Seastrunk,BURKEVILLE,6,Newton,1873,11,Robt. F.,6/11/1873,2/10/1874,244,Grant2,10,Grant2,10,0
0,Brooke,BURKEVILLE,2,Newton,1874,10,John C.,2/10/1874,7/22/1875,527,Grant2,10,Grant2,10,0
0,Ford,BURKEVILLE,7,Newton,1875,22,Francis C.,7/22/1875,10/16/1878,1182,Grant2,10,Hayes,11,0
0,Smith,BURKEVILLE,10,Newton,1878,16,Chas. E.,10/16/1878,8/13/1879,301,Hayes,11,Hayes,11,0
0,Seastrunk,BURKEVILLE,8,Newton,1879,13,Robt. F.,8/13/1879,2/15/1881,552,Hayes,11,Hayes,11,0
0,Windham,BURKEVILLE,2,Newton,1881,15,T. J.,2/15/1881,8/7/1883,903,Hayes,11,Arthur,13,0
0,Seastrunk,BURKEVILLE,8,Newton,1883,7,Robt. F.,8/7/1883,7/20/1886,1078,Arthur,13,Cleveland1,14,0
0,Smith,BURKEVILLE,7,Newton,1886,20,Chas. E.,7/20/1886,12/17/1890,1611,Cleveland1,14,Harrison,15,0
0,McWhorter,BURKEVILLE,12,Newton,1890,17,Geo. A.,12/17/1890,3/5/1901,3730,Harrison,15,McKinley,18,0
0,Good,BURKEVILLE,3,Newton,1901,5,Thos. R.,3/5/1901,12/19/1908,2846,McKinley,18,Roosevelt2,20,0
0,Tisinger,BURKEVILLE,12,Newton,1908,19,Emma L.,12/19/1908,12/30/1909,376,Roosevelt2,20,Taft,21,0
0,McWhorter,BURKEVILLE,12,Newton,1909,30,Jos. S.,12/30/1909,1/9/1912,740,Taft,21,Taft,21,0
0,Hines,BURKEVILLE,1,Newton,1912,9,Fred W.,1/9/1912,7/25/1916,1659,Taft,21,Wilson1,22,0
0,Alford,BURKEVILLE,7,Newton,1916,25,Wm. E.,7/25/1916,2/18/1918,573,Wilson1,22,Wilson2,23,0
0,Hines,BURKEVILLE,2,Newton,1918,18,Fred W.,2/18/1918,4/18/1919,424,Wilson2,23,Wilson2,23,0
0,Miller,BURKEVILLE,4,Newton,1919,18,Cader C.,4/18/1919,5/27/1920,405,Wilson2,23,Wilson2,23,0
0,Griggs,BURKEVILLE,5,Newton,1920,27,Whitt,5/27/1920,4/5/1923,1043,Wilson2,23,Harding,24,0
0,Miller,BURKEVILLE,4,Newton,1923,5,Mark,4/5/1923,4/28/1923,23,Harding,24,Harding,24,0
0,Windham,BURKEVILLE,4,Newton,1923,28,Chas. W.,4/28/1923,5/16/1930,2575,Harding,24,F.D.Roosevelt1,27,0
0,Brown,BURKEVILLE,5,Newton,1930,16,Maude M.,5/16/1930,na,na,F.D.Roosevelt1,27,na,na,na
1,Shepard,CALL,7,Newton,1896,25,Chauncey B.,7/25/1896,2/26/1904,2771,Cleveland2,16,Roosevelt1,19,0
0,Gee,CALL,2,Newton,1904,26,John C.,2/26/1904,na,na,Roosevelt1,19,na,na,na
1,Bean,CONN,6,Newton,1908,18,John W.,6/18/1908,11/16/1909,516,Roosevelt2,20,Taft,21,0
0,Christopherson,CONN,11,Newton,1909,16,Abe,11/16/1909,9/30/1912,1049,Taft,21,Taft,21,1
0,Herrin,COTLAND,5,Newton,1855,7,Jas.,5/7/1855,na,na,Pierce,4,na,na,na
1,Hines,COW CREEK,4,Newton,1863,21,M. D.,4/21/1863,na,na,Lincoln1,6,na,na,na
1,Mahaffey,CYPRESS CROSSINGS,12,Newton,1850,16,Oliver,12/16/1850,8/26/1852,619,Fillmore,3,Fillmore,3,1
1,Snell,DELMA,10,Newton,1887,1,John H.,10/1/1887,7/21/1893,2120,Cleveland1,14,Cleveland2,16,0
0,Snell,DELMA,7,Newton,1893,21,John J.,7/21/1893,9/26/1905,4449,Cleveland2,16,Roosevelt2,20,0
0,Bloodsworth,DELMA,9,Newton,1905,26,Wm. J.,9/26/1905,3/3/1906,158,Roosevelt2,20,Roosevelt2,20,0
0,Damrel,DELMA,3,Newton,1906,3,Arresser,3/3/1906,10/21/1907,597,Roosevelt2,20,Roosevelt2,20,1
1,Smith,DEWEYVILLE,5,Newton,1900,22,Chas. E.,5/22/1900,7/8/1902,777,McKinley,17,Roosevelt1,19,0
0,Adams,DEWEYVILLE,7,Newton,1902,8,Robt. C.,7/8/1902,12/8/1902,153,Roosevelt1,19,Roosevelt1,19,0
0,Wiggins,DEWEYVILLE,12,Newton,1902,8,Osborne N.,12/8/1902,4/28/1904,507,Roosevelt1,19,Roosevelt1,19,0
0,Gray,DEWEYVILLE,4,Newton,1904,28,Wm. C.,4/28/1904,8/11/1904,105,Roosevelt1,19,Roosevelt1,19,0
0,McBride,DEWEYVILLE,8,Newton,1904,11,Jackson R.,8/11/1904,3/8/1915,3861,Roosevelt1,19,Wilson1,22,0
0,Cheatham,DEWEYVILLE,3,Newton,1915,8,Myrtle S.,3/8/1915,9/8/1916,550,Wilson1,22,Wilson1,22,0
0,Hart,DEWEYVILLE,9,Newton,1916,8,Myrtle S.,9/8/1916,1/21/1919,865,Wilson1,22,Wilson2,23,0
0,Adams,DEWEYVILLE,1,Newton,1919,21,Robt. C.,1/21/1919,4/13/1922,1178,Wilson2,23,Harding,24,0
0,Ogden,DEWEYVILLE,4,Newton,1922,13,Cornelius A.,4/13/1922,na,na,Harding,24,na,na,na
1,Powell,FARRSVILLE,11,Newton,1875,8,Benj. Z.,11/8/1875,2/24/1879,1204,Grant2,10,Hayes,11,0
0,Hilliard,FARRSVILLE,2,Newton,1879,24,Wallace W.,2/24/1879,4/7/1879,42,Hayes,11,Hayes,11,0
0,Hilliard,FARRSVILLE,4,Newton,1879,7,Wm. W.,4/7/1879,1/14/1885,2109,Hayes,11,Arthur,13,0
0,Powell,FARRSVILLE,1,Newton,1885,14,Benj. Z.,1/14/1885,5/10/1893,3038,Arthur,13,Cleveland2,16,0
0,Stewart,FARRSVILLE,5,Newton,1893,10,Lisbon C.,5/10/1893,7/25/1893,76,Cleveland2,16,Cleveland2,16,0
0,Powell,FARRSVILLE,7,Newton,1893,25,Benj. Z.,7/25/1893,7/26/1905,4383,Cleveland2,16,Roosevelt2,20,0
0,Westbrook,FARRSVILLE,7,Newton,1905,26,Josh. M.,7/26/1905,10/7/1921,5917,Roosevelt2,20,Harding,24,0
0,Holmes,FARRSVILLE,10,Newton,1921,7,Mrs. Ocie,10/7/1921,4/10/1923,550,Harding,24,Harding,24,0
0,Holmes,FARRSVILLE,4,Newton,1923,12,Adrian,4/12/1923,6/2/1926,1147,Harding,24,Hoover,26,0
0,Westbrook,FARRSVILLE,4,Newton,1923,10,Josh. M.,4/10/1923,4/12/1923,2,Harding,24,Harding,24,0
0,Holmes,FARRSVILLE,6,Newton,1926,2,Wm. E.,6/2/1926,10/8/1927,493,Hoover,26,Hoover,26,0
0,Bobbitt,FARRSVILLE,10,Newton,1927,8,Effie L.,10/8/1927,9/21/1928,349,Hoover,26,Hoover,26,0
0,Westbrook,FARRSVILLE,9,Newton,1928,21,Bulah A.,9/21/1928,na,na,Hoover,26,na,na,na
1,Ellis,HARTBURG,12,Newton,1896,4,Wm. B.,12/4/1896,8/30/1902,2094,Cleveland2,16,Roosevelt1,19,1
2,Ford,HARTBURG,8,Newton,1906,28,Ellis,8/28/1906,3/30/1914,2771,Roosevelt2,20,Wilson1,22,0
0,Barber,HARTBURG,3,Newton,1914,30,Robt. S.,3/30/1914,9/11/1919,1991,Wilson1,22,Wilson2,23,0
0,Johnson Jr.,HARTBURG,9,Newton,1919,11,Benj. W.,9/11/1919,11/28/1922,1174,Wilson2,23,Harding,24,0
0,Burrus,HARTBURG,11,Newton,1922,28,Eugene A.,11/28/1922,8/7/1926,1348,Harding,24,Hoover,26,0
0,Joiner,HARTBURG,8,Newton,1926,7,Evie M.,8/7/1926,1/26/1929,903,Hoover,26,Hoover,26,0
0,Stephenson,HARTBURG,1,Newton,1929,26,Mrs. Evie M.,1/26/1929,6/15/1929,140,Hoover,26,F.D.Roosevelt1,27,1
2,Adams,HOLLY SPRINGS,6,Newton,1884,9,Blackshear,6/9/1884,1/15/1901,6063,Arthur,13,McKinley,17,1
1,Keaghey,IDALIA,4,Newton,1886,9,John S.,4/9/1886,9/3/1888,878,Cleveland1,14,Cleveland1,14,0
0,Bean,IDALIA,9,Newton,1888,3,John H.,9/3/1888,11/8/1888,66,Cleveland1,14,Cleveland1,14,1
1,McMahon,JACKS,4,Newton,1913,21,Alwin A.,4/21/1913,3/15/1916,1059,Wilson1,22,Wilson1,22,1
1,Westbrook,JAMESTOWN,5,Newton,1911,10,Jas. W.,5/10/1911,7/15/1926,5545,Taft,21,Hoover,26,0
0,Westbrook,JAMESTOWN,7,Newton,1926,15,John F.,7/15/1926,na,na,Hoover,26,na,na,na
1,Miller,KERRDALE,11,Newton,1910,22,Estella,11/22/1910,1/31/1911,70,Taft,21,Taft,21,0
0,Kerr,KERRDALE,1,Newton,1911,31,Jos. J.,1/31/1911,9/15/1911,227,Taft,21,Taft,21,1
1,Stephenson,LARCH,5,Newton,1886,21,Reden M.,5/21/1886,9/12/1890,1575,Cleveland1,14,Harrison,15,1
1,Smyth,LAUREL,6,Newton,1889,21,Geo. W.,6/21/1889,5/10/1893,1419,Harrison,15,Cleveland2,16,0
0,Childers,LAUREL,5,Newton,1893,10,David M.,5/10/1893,1/6/1894,241,Cleveland2,16,Cleveland2,16,0
0,Kelley,LAUREL,1,Newton,1894,6,Wm. M.,1/6/1894,9/19/1900,2447,Cleveland2,16,McKinley,17,0
0,Booker,LAUREL,9,Newton,1900,19,Henry T.,9/19/1900,12/26/1902,828,McKinley,17,Roosevelt1,19,0
0,Seastrunk,LAUREL,12,Newton,1902,26,Ruby P.,12/26/1902,3/14/1903,78,Roosevelt1,19,Roosevelt1,19,1
2,Kelley,LAUREL,4,Newton,1907,27,T. E.,4/27/1907,na,na,Roosevelt2,20,na,na,na
1,Lee,LEE'S MILL,6,Newton,1889,9,Jas. R.,6/9/1889,3/3/1894,1728,Harrison,15,Cleveland2,16,0
0,DuBose,LEE'S MILL,3,Newton,1894,3,Peter P.,3/3/1894,3/14/1898,1472,Cleveland2,16,McKinley,17,0
0,Lee,LEE'S MILL,3,Newton,1898,14,Jas. R.,3/14/1898,10/24/1911,4971,McKinley,17,Taft,21,0
0,Collins,LEE'S MILL,10,Newton,1911,24,John A.,10/24/1911,4/14/1913,538,Taft,21,Wilson1,22,0
0,Husbands,LEE'S MILL,4,Newton,1913,14,John Q.,4/14/1913,1/12/1918,1734,Wilson1,22,Wilson2,23,0
0,Wilson,LEE'S MILL,1,Newton,1918,12,Sophronia,1/12/1918,9/30/1918,261,Wilson2,23,Wilson2,23,1
1,Stewart,LILLIE,4,Newton,1903,29,Thos. E.,4/29/1903,na,na,Roosevelt1,19,na,na,na
1,Lee,LIVONIA,7,Newton,1883,18,Jas. R.,7/18/1883,6/9/1887,1422,Arthur,13,Cleveland1,14,0
1,Derrough,LOGTOWN,11,Newton,1909,24,Jas. S.,11/24/1909,9/18/1912,1029,Taft,21,Taft,21,0
0,Boynton,LOGTOWN,9,Newton,1912,18,Walter K.,9/18/1912,na,na,Taft,21,na,na,na
1,Rogers,MATTOX,1,Newton,1904,28,Jas. G.,1/28/1904,5/15/1905,473,Roosevelt1,19,Roosevelt2,20,1
2,Rogers,MATTOX,4,Newton,1912,18,Jas. G.,4/18/1912,11/14/1914,940,Taft,21,Wilson1,22,1
1,Wells,MAYFLOWER,10,Newton,1912,26,John,10/26/1912,11/25/1913,395,Taft,21,Wilson1,22,0
0,Bloodsworth,MAYFLOWER,11,Newton,1913,25,Jas. D.,11/25/1913,7/29/1916,977,Wilson1,22,Wilson1,22,0
0,Smith,MAYFLOWER,7,Newton,1916,29,Andrew J.,7/29/1916,4/3/1920,1344,Wilson1,22,Wilson2,23,0
0,McDonald,MAYFLOWER,4,Newton,1920,3,Ollie V.,4/3/1920,12/8/1920,249,Wilson2,23,Wilson2,23,0
0,Rudd,MAYFLOWER,12,Newton,1920,8,Sarah F.,12/8/1920,na,na,Wilson2,23,na,na,na
0,Stewart,MIDWAY,9,Newton,1850,25,Adam L.,9/25/1850,1/26/1856,1949,Fillmore,3,Pierce,4,0
1,Baird,NEW COLUMBIA,9,Newton,1850,25,Jas. S.,9/25/1850,11/7/1851,408,Fillmore,3,Fillmore,3,1
1,Ford,NEWTON,3,Newton,1847,8,David,3/8/1847,10/27/1847,233,Polk,1,Polk,1,0
0,Moore,NEWTON,10,Newton,1853,27,John,10/27/1853,2/28/1854,124,Pierce,4,Pierce,4,0
0,Moore,NEWTON,2,Newton,1854,28,Christiana F.,2/28/1854,10/15/1860,2421,Pierce,4,Buchanan,5,0
0,Blewett,NEWTON,10,Newton,1860,15,Wm.,10/15/1860,8/5/1861,294,Buchanan,5,Lincoln1,6,0
0,Layton,NEWTON,8,Newton,1861,5,G. B.,8/5/1861,5/23/1862,291,Lincoln1,6,Lincoln1,6,0
0,Moore,NEWTON,5,Newton,1862,23,Miss Mary J.,5/23/1862,11/5/1866,1627,Lincoln1,6,Johnson,8,1
2,Dilliard,NEWTON,8,Newton,1867,15,Wm. M.,8/15/1867,10/20/1871,1527,Johnson,8,Grant1,9,0
0,Didham,NEWTON,10,Newton,1871,20,Ed. G.,10/20/1871,6/16/1873,605,Grant1,9,Grant2,10,0
0,Phillips,NEWTON,6,Newton,1873,16,John W.,6/16/1873,3/24/1874,281,Grant2,10,Grant2,10,0
0,Davison,NEWTON,3,Newton,1874,24,Wm.,3/24/1874,11/3/1885,4242,Grant2,10,Cleveland1,14,0
